50,50
50.020784986711,50.0218791726981
50.0415732887115,50.0437623138258
50.0623649021935,50.0656494194134
50.0831598227566,50.087540484873
50.1039580480153,50.1094355077127
50.124759573539,50.1313344833112
50.1455643951621,50.1532374073245
50.1663725087192,50.1751442754089
50.1871839100446,50.1970550832207
50.2079985949729,50.2189698264162
50.2288165593385,50.2408885006516
50.2496377989759,50.262811101583
50.2704623097196,50.2847376248669
50.2912900874041,50.3066680661594
50.3121211278638,50.3286024211168
50.3329554269421,50.3505406854043
50.353792981142,50.3724828553587
50.3746337868347,50.3944289271826
50.3954778400225,50.4163788967029
50.4163251367076,50.4383327597466
50.4371756728924,50.460290512141
50.4580294445791,50.482252149713
50.4788864477702,50.5042176682898
50.4997466784678,50.5261870636983
50.5206101326743,50.5481603317657
50.541476806392,50.5701374683191
50.5623466956231,50.5921184691854
50.5832197963701,50.6141033301918
50.6040961045427,50.6360920470561
50.6249756159986,50.6580846154344
50.6458583267058,50.6800810311132
50.6667442326326,50.7020812898796
50.6876333297477,50.7240853875205
50.7085256140194,50.7460933198233
50.7294210814162,50.7681050825749
50.7503197279067,50.7901206715624
50.7712215494593,50.812140082573
50.7921265420426,50.8341633113938
50.8130347016249,50.8561903538118
50.8339460241747,50.8782212056141
50.8548605036159,50.9002558601672
50.8757781403393,50.9222943184938
50.8966989275233,50.9443365730777
50.91762286113,50.9663826196987
50.9385499371193,50.9884324541335
50.9594801514481,51.0104860721555
50.9804135000704,51.0325434695349
51.0013499789378,51.0546046420386
51.0222895839991,51.0766695854303
51.0432323112,51.0987382954705
51.064178156484,51.1208107679164
51.0851271157914,51.1428869985219
51.1060791850052,51.164966982972
51.1270343597369,51.1870507166264
51.1479926358512,51.2091381951486
51.1689540092602,51.2312294142584
51.1899184758728,51.2533243696723
51.2108860315952,51.2754230571033
51.2318566723303,51.2975254722606
51.2528303939782,51.3196316108503
51.2738071924362,51.3417414685745
51.2947870635983,51.3638550411323
51.3157700033558,51.3859723242188
51.3367560075968,51.4080933135259
51.3577450722065,51.4302180047418
51.3787371930674,51.4523463935513
51.3997323660586,51.4744784756356
51.4207305870564,51.4966142466723
51.4417318519343,51.5187537023358
51.4627361565626,51.5408968382965
51.4837434968087,51.5630436502218
51.5047538685371,51.5851941337751
51.5257672676092,51.6073482846165
51.5467836898836,51.6295060984028
51.5678031312156,51.6516675707868
51.588825587458,51.6738326974181
51.6098510544602,51.6960014739428
51.6308795280689,51.7181738960032
51.6519110041277,51.7403499592385
51.6729454784773,51.762529659284
51.6939829469554,51.7847129917716
51.7150234053966,51.8068999523297
51.7360668496328,51.8290905365833
51.7571132754928,51.8512847401536
51.7781626788022,51.8734825586586
51.799215055384,51.8956839877124
51.820270401058,51.917889022926
51.8413287116412,51.9400976599065
51.8623899829473,51.9623098942578
51.8834542107875,51.9845257215801
51.9045213909696,52.00674513747
51.9255915192986,52.0289681375207
51.9466645915767,52.051194717322
51.9677406036028,52.0734248724599
51.988819551173,52.095658598517
52.0099014300804,52.1178958910726
52.0309862361153,52.140136745702
52.0520739650648,52.1623811579775
52.073164612713,52.1846291234675
52.0942581748412,52.2068806377371
52.1153546472277,52.2291356963476
52.1364540256477,52.2513942948572
52.1575563058736,52.2736564288202
52.1786614836747,52.2959220937876
52.1997695548173,52.3181912853068
52.220880515065,52.3404639989217
52.241994360178,52.3627402301725
52.2631110859139,52.3850199745962
52.2842306880272,52.4073032277261
52.3053531622693,52.429589985092
52.3264785043888,52.4518802422201
52.3476067101312,52.4741739946332
52.3687377752393,52.4964712378506
52.3898716954525,52.5187719673879
52.4110084665075,52.5410761787573
52.4321480841381,52.5633838674676
52.453290544075,52.5856950290238
52.4744358420458,52.6080096589275
52.4955839737753,52.630327752677
52.5167349349854,52.6526493057666
52.5378887213948,52.6749743136876
52.5590453287195,52.6973027719275
52.5802047526723,52.7196346759702
52.601366988963,52.7419700212963
52.6225320332987,52.7643088033828
52.6436998813833,52.786651017703
52.6648705290217,52.8089966598377
52.686043972162,52.8313457255196
52.7072202065235,52.8536982102376
52.7283992278131,52.8760541094669
52.7495810317349,52.8984134186792
52.7707656139902,52.9207761333431
52.7919529702775,52.9431422489237
52.8131430962927,52.9655117608829
52.8343359877287,52.9878846646792
52.8555316402756,53.0102609557679
52.8767300496209,53.0326406296009
52.8979312114493,53.0550236816268
52.9191351214427,53.0774101072909
52.94034177528,53.0997999020351
52.9615511686377,53.1221930612983
52.9827632971893,53.1445895805156
53.0039781566054,53.1669894551192
53.0251957425543,53.1893926805377
53.0464160507009,53.2117992521966
53.0676390767078,53.234209165518
53.0888648162346,53.2566224159206
53.1100932649382,53.27903899882
53.1313244184727,53.3014589096282
53.1525582724894,53.3238821437541
53.1737948226368,53.3463086966033
53.1950340645608,53.3687385635778
53.2162759939042,53.3911717400768
53.2375206063074,53.4136082214956
53.2587678974078,53.4360480032266
53.2800178628399,53.4584910806588
53.3012704982358,53.4809374491777
53.3225257992244,53.5033871041658
53.3437837614322,53.5258400410019
53.3650443804826,53.5482962550619
53.3863076519965,53.570755741718
53.4075735715919,53.5932184963394
53.4288421348838,53.6156845142918
53.4501133374849,53.6381537909377
53.4713871750048,53.6606263216361
