56688,-2.99831,56.66,89
55730,-3.11552,56.7501,219
55967,-2.60797,56.6042,33
15235,-3.18323,56.6723,210
15217,-3.18735,56.6709,205
15218,-3.18317,56.6705,207
15230,-3.18055,56.7433,319
15049,-3.12124,56.5084,165
15223,-3.20974,56.7358,396
15053,-2.90421,56.5389,152
15046,-2.80978,56.5342,151
193,-2.47911,56.7462,55
18960,-2.48938,56.6991,8
15036,-2.47528,56.7012,5
15023,-2.45094,56.7148,5
15037,-2.46722,56.7103,6
15025,-3.17685,56.8862,274
15039,-2.63997,56.5891,77
181,-3.07182,56.457,31
15232,-3.16622,56.703,224
15245,-3.13897,56.5577,90
15246,-3.14065,56.5594,76
15048,-3.13607,56.5155,168
15026,-3.0288,56.8147,232
15211,-3.31891,56.865,466
15056,-2.95146,56.4775,87
15012,-2.61211,56.7797,37
15011,-2.61864,56.7788,37
15030,-2.89441,56.7439,158
16625,-2.85438,56.7091,60
16687,-2.85745,56.9157,229
15008,-2.90911,56.9459,610
15054,-2.92359,56.5334,142
15052,-2.96914,56.5339,155
15213,-3.31235,56.8183,396
15212,-3.33589,56.8352,442
192,-2.45053,56.6807,47
56687,-2.81899,56.8996,185
15231,-3.17506,56.7245,274
15055,-2.88878,56.5049,91
187,-2.90542,56.9066,258
16221,-6.27017,54.52,35
1450,-6.22436,54.6636,63
16302,-6.24306,55.0417,249
1452,-6.25433,55.0478,213
1471,-5.9953,54.5814,64
30013,-6.23354,54.7131,14
19249,-6.32708,55.1282,94
16308,-6.32849,55.1318,100
16309,-6.33323,55.131,97
16252,-5.95476,54.8035,271
16304,-6.2643,55.0573,192
16346,-5.74631,54.7814,61
25002,-6.23772,55.1988,35
16326,-6.24577,55.1945,73
16322,-6.20245,55.1895,70
1453,-6.24349,55.2106,68
25703,-5.96488,54.7377,139
16256,-6.04414,54.7565,88
56332,-5.97257,54.745,125
56988,-5.97661,54.7487,105
16254,-6.00689,54.758,98
16255,-6.00909,54.7425,61
16368,-5.974,54.6987,107
1484,-5.78305,54.8428,24
16238,-6.27587,54.8606,43
16237,-6.26797,54.8632,56
1446,-6.5236,55.0715,55
16294,-6.52543,55.0649,34
19001,-5.95315,54.7739,104
1467,-6.15336,55.1806,156
16222,-6.33242,55.0375,125
1459,-6.18033,55.0794,248
19162,-5.9417,54.5706,31
16401,-5.94047,54.5643,21
1476,-5.89082,54.6272,43
1477,-5.91168,54.6132,40
18908,-5.91008,54.6141,1
16407,-5.92956,54.5964,4
16406,-5.9357,54.5974,4
1469,-5.96731,54.5531,35
16374,-5.90948,54.6219,4
16403,-5.93483,54.584,18
56952,-5.93784,54.5854,15
1470,-5.93324,54.5848,15
1463,-5.97384,54.5774,14
16405,-5.93106,54.5974,27
24108,-5.91393,54.6505,6
1479,-5.77521,54.7448,82
1461,-6.02291,54.5863,295
16243,-5.99448,54.8473,306
16307,-6.24037,55.1387,131
16236,-6.21537,54.8903,59
16235,-6.18308,54.915,118
19163,-6.21567,54.8913,57
16241,-5.94544,54.8404,351
16242,-5.96163,54.8363,317
16328,-6.18503,55.0406,365
16317,-6.51565,55.2016,28
19271,-6.51738,55.1972,30
16318,-6.52026,55.2044,12
16316,-6.56663,55.1781,70
61926,-6.55497,55.1871,67
17350,-5.8516,54.8956,38
16239,-5.95641,54.8136,360
16228,-6.32448,54.9278,110
1457,-5.99247,54.9839,12
16313,-6.44548,55.1882,81
16354,-5.80547,54.7165,7
16355,-5.80877,54.7129,3
16349,-5.75582,54.7443,76
16257,-6.09476,54.7043,49
16347,-5.70754,54.774,30
16223,-6.3277,55.0006,119
16224,-6.32893,54.9969,98
16295,-6.66196,55.1125,3
16394,-6.03767,54.5679,135
16226,-6.11437,54.9789,381
16353,-5.78257,54.7493,118
16287,-6.46291,54.98,180
16312,-6.41505,55.2031,152
16336,-6.06143,55.012,351
16337,-6.06039,55.0119,347
19189,-6.29448,54.6408,22
16215,-6.24513,54.5996,26
16216,-6.26033,54.6061,15
16327,-6.04329,55.1276,9
16333,-6.05108,55.1286,15
16314,-6.48094,55.123,42
1462,-6.00794,54.6076,363
16365,-5.84841,54.7211,75
16249,-6.34781,54.7772,95
16227,-6.15156,54.99,244
1460,-6.1432,54.9893,268
24096,-6.40523,55.0454,110
16396,-6.00946,54.5448,32
16398,-5.9941,54.5427,12
16858,-5.97618,54.5613,15
1456,-5.96735,55.042,62
56937,-6.51112,55.2344,80
16230,-6.35839,54.9382,79
16339,-5.95287,54.9641,25
16372,-5.9537,54.6705,121
16246,-6.04859,54.8489,299
16366,-5.85624,54.6958,13
1451,-6.2068,54.697,38
16261,-6.00314,54.6741,131
1464,-5.99234,54.673,140
16258,-6.15833,54.7053,53
1473,-5.89235,54.6875,30
16367,-5.8801,54.6846,11
1474,-5.88488,54.6819,10
16248,-6.22064,54.8059,47
16310,-6.36557,55.1072,91
19192,-6.0039,54.8174,250
